address,size,module,game,decorated,name
0x0040E190,57,JDinput.obj,1,?GetJoyButtonState@JDInput@@QAEHHH@Z,JDInput::GetJoyButtonState
0x0040E1D0,110,JDinput.obj,1,?GetJoyButtonPressed@JDInput@@QAEHHH@Z,JDInput::GetJoyButtonPressed
0x0040E240,110,JDinput.obj,1,?GetJoyButtonReleased@JDInput@@QAEHHH@Z,JDInput::GetJoyButtonReleased
0x0040E2B0,237,JDinput.obj,1,?GetJoyDirState@JDInput@@QAEHHH@Z,JDInput::GetJoyDirState
0x0040E3A0,91,JDinput.obj,1,?GetJoyDirPressed@JDInput@@QAEHHH@Z,JDInput::GetJoyDirPressed
0x0040E400,91,JDinput.obj,1,?GetJoyDirReleased@JDInput@@QAEHHH@Z,JDInput::GetJoyDirReleased
0x0040E460,269,JDinput.obj,1,?_CreateKeyboard@JDInput@@IAEHXZ,JDInput::_CreateKeyboard
0x0040E570,159,JDinput.obj,1,?_CreateJoystick@JDInput@@IAEHXZ,JDInput::_CreateJoystick
0x0040E610,237,JDinput.obj,1,?_GetJoyDirStatePrev@JDInput@@IAEHHH@Z,JDInput::_GetJoyDirStatePrev
0x0040E700,618,JDinput.obj,1,?ConvertKeyCodeToAscii@@YADK@Z,ConvertKeyCodeToAscii
0x0040E970,470,JDinput.obj,1,?EnumJoysticksCallback@@YGHPBUDIDEVICEINSTANCEA@@PAX@Z,EnumJoysticksCallback
0x0040EB50,49,JDinput.obj,1,??_EJDInput@@UAEPAXI@Z,JDInput::`scalar deleting destructor'
0x0040EB50,49,JDinput.obj,1,??_GJDInput@@UAEPAXI@Z,JDInput::`scalar deleting destructor'
0x0040EB90,43,JList.obj,1,??0JBaseList@@QAE@XZ,JBaseList::JBaseList
0x0040EBC0,75,JList.obj,1,??1JBaseList@@UAE@XZ,JBaseList::~JBaseList
0x0040EC10,35,JList.obj,1,?GetData@JBaseList@@QBEPAXK@Z,JBaseList::GetData
0x0040EC40,17,JList.obj,1,?Count@JBaseList@@QBEKXZ,JBaseList::Count
0x0040EC60,41,JList.obj,1,?IsEmpty@JBaseList@@QBE_NXZ,JBaseList::IsEmpty
0x0040EC90,107,JList.obj,1,?Append@JBaseList@@QAEXPAX@Z,JBaseList::Append
0x0040ED00,119,JList.obj,1,?InsertBefore@JBaseList@@QAEXKPAX@Z,JBaseList::InsertBefore
0x0040ED80,118,JList.obj,1,?Remove@JBaseList@@QAEXK@Z,JBaseList::Remove
0x0040EE00,85,JList.obj,1,?Empty@JBaseList@@QAEXXZ,JBaseList::Empty
0x0040EE60,17,JList.obj,1,?GetFirstItem@JBaseList@@QBEPAUListItem@@XZ,JBaseList::GetFirstItem
0x0040EE80,58,JList.obj,1,?GetLastItem@JBaseList@@IBEPAUListItem@@XZ,JBaseList::GetLastItem
0x0040EEC0,62,JList.obj,1,?GetItemAt@JBaseList@@IBEPAUListItem@@K@Z,JBaseList::GetItemAt
0x0040EF00,46,JList.obj,1,??_EJBaseList@@UAEPAXI@Z,JBaseList::`scalar deleting destructor'
0x0040EF00,46,JList.obj,1,??_GJBaseList@@UAEPAXI@Z,JBaseList::`scalar deleting destructor'
0x0040EF30,166,JMidi.obj,1,??0JMidiList@@QAE@PAUHWND__@@@Z,JMidiList::JMidiList
0x0040EFE0,82,JMidi.obj,1,??1JMidiList@@UAE@XZ,JMidiList::~JMidiList
0x0040F040,106,JMidi.obj,1,?Append@JMidiList@@QAEXPBD@Z,JMidiList::Append
0x0040F0B0,201,JMidi.obj,1,?Play@JMidiList@@QAEXH@Z,JMidiList::Play
0x0040F180,49,JMidi.obj,1,?Replay@JMidiList@@QAEXXZ,JMidiList::Replay
0x0040F1C0,35,JMidi.obj,1,?Pause@JMidiList@@QAEXXZ,JMidiList::Pause
0x0040F1F0,45,JMidi.obj,1,?Resume@JMidiList@@QAEXXZ,JMidiList::Resume
0x0040F220,26,JMidi.obj,1,?Stop@JMidiList@@QAEXXZ,JMidiList::Stop
0x0040F240,119,JMidi.obj,1,?PlayMidi@@YAHPAUHWND__@@PBD@Z,PlayMidi
0x0040F2C0,35,JMidi.obj,1,?PauseMidi@@YAHXZ,PauseMidi
0x0040F2F0,37,JMidi.obj,1,?ResumeMidi@@YAHPAUHWND__@@@Z,ResumeMidi
0x0040F320,35,JMidi.obj,1,?StopMidi@@YAHXZ,StopMidi
0x0040F350,37,JMidi.obj,1,?ReplayMidi@@YAHPAUHWND__@@@Z,ReplayMidi
0x0040F380,46,JMidi.obj,1,??_EJMidiList@@UAEPAXI@Z,JMidiList::`scalar deleting destructor'
0x0040F380,46,JMidi.obj,1,??_GJMidiList@@UAEPAXI@Z,JMidiList::`scalar deleting destructor'
0x0040F3B0,135,JObject3D.obj,1,??0JObject3DList@@QAE@XZ,JObject3DList::JObject3DList
0x0040F440,137,JObject3D.obj,1,??1JObject3DList@@UAE@XZ,JObject3DList::~JObject3DList
0x0040F4D0,28,JObject3D.obj,1,?Append@JObject3DList@@QAEXPAVJObject3DBase@@@Z,JObject3DList::Append
0x0040F4F0,113,JObject3D.obj,1,?Empty@JObject3DList@@QAEXXZ,JObject3DList::Empty
0x0040F570,86,JObject3D.obj,1,?Remove@JObject3DList@@QBEXK@Z,JObject3DList::Remove
0x0040F5D0,22,JObject3D.obj,1,?Count@JObject3DList@@QBEKXZ,JObject3DList::Count
0x0040F5F0,28,JObject3D.obj,1,?GetAt@JObject3DList@@QBEPAVJObject3DBase@@K@Z,JObject3DList::GetAt
0x0040F610,83,JObject3D.obj,1,?Render@JObject3DList@@QAEXXZ,JObject3DList::Render
0x0040F670,132,JObject3D.obj,1,??0JObject3DBase@@QAE@PAVCD3DApplication@@@Z,JObject3DBase::JObject3DBase
0x0040F700,20,JObject3D.obj,1,??1JObject3DBase@@UAE@XZ,JObject3DBase::~JObject3DBase
0x0040F720,38,JObject3D.obj,1,?SetWorldPos@JObject3DBase@@QAEXABU_D3DVECTOR@@@Z,JObject3DBase::SetWorldPos
0x0040F750,68,JObject3D.obj,1,?SetWorldPos@JObject3DBase@@QAEXW4JAXIS@@M@Z,JObject3DBase::SetWorldPos
0x0040F7A0,60,JObject3D.obj,1,?ShiftWorldPos@JObject3DBase@@QAEXABU_D3DVECTOR@@@Z,JObject3DBase::ShiftWorldPos
0x0040F7E0,92,JObject3D.obj,1,?ShiftWorldPos@JObject3DBase@@QAEXW4JAXIS@@M@Z,JObject3DBase::ShiftWorldPos
0x0040F840,70,JObject3D.obj,1,?ShiftWorldPos_OnGround@JObject3DBase@@QAEXXZ,JObject3DBase::ShiftWorldPos_OnGround
0x0040F890,41,JObject3D.obj,1,?GetWorldPos@JObject3DBase@@QBE?AU_D3DVECTOR@@XZ,JObject3DBase::GetWorldPos
0x0040F8C0,26,JObject3D.obj,1,?SetCollisionRadius@JObject3DBase@@QAEXM@Z,JObject3DBase::SetCollisionRadius
0x0040F8E0,81,JObject3D.obj,1,?CheckCollisionRadius@JObject3DBase@@QAEHPAV1@@Z,JObject3DBase::CheckCollisionRadius
0x0040F940,84,JObject3D.obj,1,?ScaleTo@JObject3DBase@@QAEXM@Z,JObject3DBase::ScaleTo
0x0040F9A0,155,JObject3D.obj,1,?RotateTo@JObject3DBase@@QAEXW4JAXIS@@M@Z,JObject3DBase::RotateTo
0x0040FA40,11,JObject3D.obj,1,?_SetRenderState@JObject3DBase@@MAEXXZ,JObject3DBase::_SetRenderState
0x0040FA50,11,JObject3D.obj,1,?_ResetRenderState@JObject3DBase@@MAEXXZ,JObject3DBase::_ResetRenderState
0x0040FA60,109,JObject3D.obj,1,?_SetWorldTransform@JObject3DBase@@IAEXXZ,JObject3DBase::_SetWorldTransform
0x0040FAD0,67,JObject3D.obj,1,?_ResetWorldTransform@JObject3DBase@@IAEXXZ,JObject3DBase::_ResetWorldTransform
0x0040FB20,273,JObject3D.obj,1,??0JObject3DX@@QAE@PAVCD3DApplication@@G@Z,JObject3DX::JObject3DX
0x0040FC40,124,JObject3D.obj,1,??1JObject3DX@@UAE@XZ,JObject3DX::~JObject3DX
0x0040FCC0,95,JObject3D.obj,1,?Shift@JObject3DX@@UAEXABU_D3DVECTOR@@@Z,JObject3DX::Shift
0x0040FD20,103,JObject3D.obj,1,?ScaleBy@JObject3DX@@UAEXM@Z,JObject3DX::ScaleBy
0x0040FD90,298,JObject3D.obj,1,?RotateBy@JObject3DX@@UAEXW4JAXIS@@M@Z,JObject3DX::RotateBy
0x0040FEC0,191,JObject3D.obj,1,?GetBox@JObject3DX@@UAEXAAU_D3DVECTOR@@0@Z,JObject3DX::GetBox
0x0040FF80,99,JObject3D.obj,1,?Render@JObject3DX@@UAEXXZ,JObject3DX::Render
0x0040FFF0,203,JObject3D.obj,1,?AppendExtraFrame@JObject3DX@@QAEXG@Z,JObject3DX::AppendExtraFrame
0x004100C0,22,JObject3D.obj,1,?SetCurrentFrame@JObject3DX@@QAEXH@Z,JObject3DX::SetCurrentFrame
0x004100E0,22,JObject3D.obj,1,?SetFlatShade@JObject3DX@@QAEXH@Z,JObject3DX::SetFlatShade
0x00410100,115,JObject3D.obj,1,?_SetRenderState@JObject3DX@@MAEXXZ,JObject3DX::_SetRenderState
0x00410180,50,JObject3D.obj,1,?_ResetRenderState@JObject3DX@@MAEXXZ,JObject3DX::_ResetRenderState
0x004101C0,568,JObject3D.obj,1,??0JObject3D@@QAE@PAVCD3DApplication@@KK@Z,JObject3D::JObject3D
0x00410400,110,JObject3D.obj,1,??1JObject3D@@UAE@XZ,JObject3D::~JObject3D
0x00410470,168,JObject3D.obj,1,?Shift@JObject3D@@UAEXABU_D3DVECTOR@@@Z,JObject3D::Shift
0x00410520,218,JObject3D.obj,1,?ScaleBy@JObject3D@@UAEXM@Z,JObject3D::ScaleBy
0x00410600,528,JObject3D.obj,1,?RotateBy@JObject3D@@UAEXW4JAXIS@@M@Z,JObject3D::RotateBy
0x00410810,477,JObject3D.obj,1,?GetBox@JObject3D@@UAEXAAU_D3DVECTOR@@0@Z,JObject3D::GetBox
0x004109F0,219,JObject3D.obj,1,?Render@JObject3D@@UAEXXZ,JObject3D::Render
0x00410AD0,24,JObject3D.obj,1,?SetTexture@JObject3D@@UAEXGMMMM@Z,JObject3D::SetTexture
0x00410AF0,93,JObject3D.obj,1,?SetColor@JObject3D@@QAEXGGGG@Z,JObject3D::SetColor
0x00410B50,99,JObject3D.obj,1,?SetAlpha@JObject3D@@QAEXG@Z,JObject3D::SetAlpha
0x00410BC0,59,JObject3D.obj,1,?SetAlphaFactor@JObject3D@@QAEXM@Z,JObject3D::SetAlphaFactor
0x00410C00,17,JObject3D.obj,1,?GetVertexCount@JObject3D@@QBEKXZ,JObject3D::GetVertexCount
0x00410C20,44,JObject3D.obj,1,?GetVertexAt@JObject3D@@QBE?AU_D3DLVERTEX@@K@Z,JObject3D::GetVertexAt
0x00410C50,41,JObject3D.obj,1,?SetVertexAt@JObject3D@@QAEXKU_D3DLVERTEX@@@Z,JObject3D::SetVertexAt
0x00410C80,17,JObject3D.obj,1,?GetIndexCount@JObject3D@@QBEKXZ,JObject3D::GetIndexCount
0x00410CA0,26,JObject3D.obj,1,?GetIndexAt@JObject3D@@QBEGK@Z,JObject3D::GetIndexAt
0x00410CC0,30,JObject3D.obj,1,?SetIndexAt@JObject3D@@QAEXKG@Z,JObject3D::SetIndexAt
0x00410CE0,22,JObject3D.obj,1,?UsePerspective@JObject3D@@QAEXH@Z,JObject3D::UsePerspective
0x00410D00,25,JObject3D.obj,1,?SetAlphaState@JObject3D@@QAEXW4ALPHA_STATE@1@@Z,JObject3D::SetAlphaState
0x00410D20,25,JObject3D.obj,1,?SetFilterState@JObject3D@@QAEXW4FILTER_STATE@1@@Z,JObject3D::SetFilterState
0x00410D40,1917,JObject3D.obj,1,?_SetRenderState@JObject3D@@MAEXXZ,JObject3D::_SetRenderState
0x004114C0,697,JObject3D.obj,1,?_ResetRenderState@JObject3D@@MAEXXZ,JObject3D::_ResetRenderState
0x00411780,527,JObject3D.obj,1,??0JObject3D_Rect@@QAE@PAVCD3DApplication@@MM@Z,JObject3D_Rect::JObject3D_Rect
0x00411990,28,JObject3D.obj,1,??1JObject3D_Rect@@UAE@XZ,JObject3D_Rect::~JObject3D_Rect
0x004119B0,342,JObject3D.obj,1,?SetTexture@JObject3D_Rect@@UAEXGMMMM@Z,JObject3D_Rect::SetTexture
0x00411B10,225,JObject3D.obj,1,?Render2@JObject3D_Rect@@UAEXABU_D3DMATRIX@@@Z,JObject3D_Rect::Render2
0x00411C00,138,JObject3D.obj,1,?_SetWorldTransform2@JObject3D_Rect@@IAEXABU_D3DMATRIX@@@Z,JObject3D_Rect::_SetWorldTransform2
0x00411C90,145,JObject3D.obj,1,??0JObject3D_Shadow@@QAE@PAVCD3DApplication@@MM@Z,JObject3D_Shadow::JObject3D_Shadow
0x00411D30,28,JObject3D.obj,1,??1JObject3D_Shadow@@UAE@XZ,JObject3D_Shadow::~JObject3D_Shadow
0x00411D50,169,JObject3D.obj,1,??0JObject3D_Particle@@QAE@PAVCD3DApplication@@MM@Z,JObject3D_Particle::JObject3D_Particle
0x00411E00,28,JObject3D.obj,1,??1JObject3D_Particle@@UAE@XZ,JObject3D_Particle::~JObject3D_Particle
0x00411E20,39,JObject3D.obj,1,?SetLVertexFromVector@@YAXAAU_D3DLVERTEX@@ABU_D3DVECTOR@@@Z,SetLVertexFromVector
0x00411E50,39,JObject3D.obj,1,?SetLVertexFromVertex@@YAXAAU_D3DLVERTEX@@ABU_D3DVERTEX@@@Z,SetLVertexFromVertex
0x00411E80,39,JObject3D.obj,1,?SetVertexFromLVertex@@YAXAAU_D3DVERTEX@@ABU_D3DLVERTEX@@@Z,SetVertexFromLVertex
0x00411EB0,14,JObject3D.obj,1,??0_D3DLVERTEX@@QAE@XZ,_D3DLVERTEX::_D3DLVERTEX
0x00411EC0,46,JObject3D.obj,1,??_GCD3DFile@@QAEPAXI@Z,CD3DFile::`scalar deleting destructor'
0x00411EF0,49,JObject3D.obj,1,??_EJObject3D@@UAEPAXI@Z,JObject3D::`scalar deleting destructor'
0x00411EF0,49,JObject3D.obj,1,??_GJObject3D@@UAEPAXI@Z,JObject3D::`scalar deleting destructor'
0x00411F30,46,JObject3D.obj,1,??_EJObject3DBase@@UAEPAXI@Z,JObject3DBase::`scalar deleting destructor'
0x00411F30,46,JObject3D.obj,1,??_GJObject3DBase@@UAEPAXI@Z,JObject3DBase::`scalar deleting destructor'
0x00411F60,46,JObject3D.obj,1,??_EJObject3DList@@UAEPAXI@Z,JObject3DList::`scalar deleting destructor'
0x00411F60,46,JObject3D.obj,1,??_GJObject3DList@@UAEPAXI@Z,JObject3DList::`scalar deleting destructor'
0x00411F90,46,JObject3D.obj,1,??_EJObject3DX@@UAEPAXI@Z,JObject3DX::`scalar deleting destructor'
0x00411F90,46,JObject3D.obj,1,??_GJObject3DX@@UAEPAXI@Z,JObject3DX::`scalar deleting destructor'
0x00411FC0,49,JObject3D.obj,1,??_EJObject3D_Particle@@UAEPAXI@Z,JObject3D_Particle::`scalar deleting destructor'
0x00411FC0,49,JObject3D.obj,1,??_GJObject3D_Particle@@UAEPAXI@Z,JObject3D_Particle::`scalar deleting destructor'
0x00412000,49,JObject3D.obj,1,??_EJObject3D_Rect@@UAEPAXI@Z,JObject3D_Rect::`scalar deleting destructor'
0x00412000,49,JObject3D.obj,1,??_GJObject3D_Rect@@UAEPAXI@Z,JObject3D_Rect::`scalar deleting destructor'
0x00412040,49,JObject3D.obj,1,??_EJObject3D_Shadow@@UAEPAXI@Z,JObject3D_Shadow::`scalar deleting destructor'
0x00412040,49,JObject3D.obj,1,??_GJObject3D_Shadow@@UAEPAXI@Z,JObject3D_Shadow::`scalar deleting destructor'
0x00412080,55,JObject3D.obj,1,?D3DUtil_SetScaleMatrix@@YAXAAU_D3DMATRIX@@MMM@Z,D3DUtil_SetScaleMatrix
0x004120C0,58,JObject3D.obj,1,?D3DUtil_SetTranslateMatrix@@YAXAAU_D3DMATRIX@@AAU_D3DVECTOR@@@Z,D3DUtil_SetTranslateMatrix
0x00412100,56,JObject3D.obj,1,?D3DUtil_SetTranslateMatrix@@YAXAAU_D3DMATRIX@@MMM@Z,D3DUtil_SetTranslateMatrix
0x00412140,170,JSound.obj,1,??0JSound@@QAE@PAUIDirectSound@@PADGK@Z,JSound::JSound
0x004121F0,167,JSound.obj,1,??0JSound@@QAE@PAUIDirectSound@@GK@Z,JSound::JSound
0x004122A0,214,JSound.obj,1,??1JSound@@UAE@XZ,JSound::~JSound
0x00412380,18,JSound.obj,1,?GetResId@JSound@@QBEGXZ,JSound::GetResId
0x004123A0,40,JSound.obj,1,?SetVolume@JSound@@QAEXE@Z,JSound::SetVolume
0x004123D0,251,JSound.obj,1,?Play@JSound@@QAEXH@Z,JSound::Play
0x004124D0,103,JSound.obj,1,?Stop@JSound@@QAEXXZ,JSound::Stop
0x00412540,289,JSound.obj,1,?CreateWaveData@JSound@@IAEXPAD@Z,JSound::CreateWaveData
0x00412670,350,JSound.obj,1,?CreateWaveData@JSound@@IAEXG@Z,JSound::CreateWaveData
0x004127D0,229,JSound.obj,1,?CreateDSBuffer@JSound@@IAEXXZ,JSound::CreateDSBuffer
0x004128C0,283,JSound.obj,1,?FillDSBuffer@JSound@@IAEXXZ,JSound::FillDSBuffer
0x004129E0,86,JSound.obj,1,??0JSoundList@@QAE@PAUHWND__@@@Z,JSoundList::JSoundList
0x00412A40,214,JSound.obj,1,??1JSoundList@@UAE@XZ,JSoundList::~JSoundList
0x00412B20,138,JSound.obj,1,?Create@JSoundList@@QAEHXZ,JSoundList::Create
0x00412BB0,177,JSound.obj,1,?CreateSound@JSoundList@@QAEXPADGK@Z,JSoundList::CreateSound
0x00412C70,173,JSound.obj,1,?CreateSound@JSoundList@@QAEXGK@Z,JSoundList::CreateSound
0x00412D20,87,JSound.obj,1,?Play@JSoundList@@QAEXGEH@Z,JSoundList::Play
0x00412D80,63,JSound.obj,1,?Stop@JSoundList@@QAEXG@Z,JSoundList::Stop
0x00412DC0,67,JSound.obj,1,?StopAll@JSoundList@@QAEXXZ,JSoundList::StopAll
0x00412E10,70,JSound.obj,1,?GetNullIndex@JSoundList@@IBEHXZ,JSoundList::GetNullIndex
0x00412E60,98,JSound.obj,1,?FindIndexOfResId@JSoundList@@IBEHG@Z,JSoundList::FindIndexOfResId
0x00412ED0,46,JSound.obj,1,??_EJSound@@UAEPAXI@Z,JSound::`scalar deleting destructor'
0x00412ED0,46,JSound.obj,1,??_GJSound@@UAEPAXI@Z,JSound::`scalar deleting destructor'
0x00412F00,49,JSound.obj,1,??_EJSoundList@@UAEPAXI@Z,JSoundList::`scalar deleting destructor'
0x00412F00,49,JSound.obj,1,??_GJSoundList@@UAEPAXI@Z,JSoundList::`scalar deleting destructor'
0x00412F40,185,JSprite.obj,1,??0JSprite@@QAE@PAVJSurfaceList@@GH@Z,JSprite::JSprite
0x00413000,20,JSprite.obj,1,??1JSprite@@UAE@XZ,JSprite::~JSprite
0x00413020,17,JSprite.obj,1,?GetPosX@JSprite@@QBEMXZ,JSprite::GetPosX
0x00413040,17,JSprite.obj,1,?GetPosY@JSprite@@QBEMXZ,JSprite::GetPosY
0x00413060,31,JSprite.obj,1,?GetPosIntX@JSprite@@QBEHXZ,JSprite::GetPosIntX
0x00413080,31,JSprite.obj,1,?GetPosIntY@JSprite@@QBEHXZ,JSprite::GetPosIntY
0x004130A0,34,JSprite.obj,1,?GetCenterIntX@JSprite@@QBEHXZ,JSprite::GetCenterIntX
0x004130D0,34,JSprite.obj,1,?GetCenterIntY@JSprite@@QBEHXZ,JSprite::GetCenterIntY
0x00413100,17,JSprite.obj,1,?GetWidth@JSprite@@QBEHXZ,JSprite::GetWidth
0x00413120,17,JSprite.obj,1,?GetHeight@JSprite@@QBEHXZ,JSprite::GetHeight
0x00413140,17,JSprite.obj,1,?GetCurrentFrame@JSprite@@QBEHXZ,JSprite::GetCurrentFrame
0x00413160,17,JSprite.obj,1,?GetNumFrames@JSprite@@QBEHXZ,JSprite::GetNumFrames
0x00413180,39,JSprite.obj,1,?SetPosition@JSprite@@QAEXHH@Z,JSprite::SetPosition
0x004131B0,26,JSprite.obj,1,?SetPosX@JSprite@@QAEXH@Z,JSprite::SetPosX
0x004131D0,26,JSprite.obj,1,?SetPosY@JSprite@@QAEXH@Z,JSprite::SetPosY
0x004131F0,34,JSprite.obj,1,?ShiftPosX@JSprite@@QAEXM@Z,JSprite::ShiftPosX
0x00413220,34,JSprite.obj,1,?ShiftPosY@JSprite@@QAEXM@Z,JSprite::ShiftPosY
0x00413250,69,JSprite.obj,1,?SetCenterPos@JSprite@@QAEXHH@Z,JSprite::SetCenterPos
0x004132A0,22,JSprite.obj,1,?SetCurrentFrame@JSprite@@QAEXH@Z,JSprite::SetCurrentFrame
0x004132C0,33,JSprite.obj,1,?IncrCurrentFrame@JSprite@@QAEXXZ,JSprite::IncrCurrentFrame
0x004132F0,31,JSprite.obj,1,?SetDrawSize@JSprite@@QAEXHH@Z,JSprite::SetDrawSize
0x00413310,335,JSprite.obj,1,?Draw@JSprite@@QAEXPAUIDirectDrawSurface7@@@Z,JSprite::Draw
0x00413460,47,JSprite.obj,1,?DrawScale@JSprite@@QAEXPAUIDirectDrawSurface7@@M@Z,JSprite::DrawScale
0x00413490,50,JSprite.obj,1,?DrawScaleX@JSprite@@QAEXPAUIDirectDrawSurface7@@M@Z,JSprite::DrawScaleX
0x004134D0,50,JSprite.obj,1,?DrawScaleY@JSprite@@QAEXPAUIDirectDrawSurface7@@M@Z,JSprite::DrawScaleY
0x00413510,349,JSprite.obj,1,?DrawScaleXY@JSprite@@QAEXPAUIDirectDrawSurface7@@MM@Z,JSprite::DrawScaleXY
0x00413670,46,JSprite.obj,1,??_EJSprite@@UAEPAXI@Z,JSprite::`scalar deleting destructor'
0x00413670,46,JSprite.obj,1,??_GJSprite@@UAEPAXI@Z,JSprite::`scalar deleting destructor'
0x004136A0,20,JStandard.obj,1,?Randomize@@YAXXZ,Randomize
0x004136C0,26,JStandard.obj,1,?Random@@YAJJ@Z,Random
0x004136E0,57,JStandard.obj,1,?Round@@YAJM@Z,Round
0x00413720,94,JStandard.obj,1,?D3DVectorMultiply@@YA?AU_D3DVECTOR@@ABU1@H@Z,D3DVectorMultiply
0x00413780,94,JStandard.obj,1,?D3DVectorMultiply@@YA?AU_D3DVECTOR@@ABU1@M@Z,D3DVectorMultiply
0x004137E0,159,JStandard.obj,1,?D3DFindDistance@@YAMABU_D3DVECTOR@@0@Z,D3DFindDistance
0x00413880,35,JStandard.obj,1,_fabsf,fabsf
0x004138B0,75,JString.obj,1,??0JString@@QAE@XZ,JString::JString
0x00413900,97,JString.obj,1,??0JString@@QAE@D@Z,JString::JString
0x00413970,140,JString.obj,1,??0JString@@QAE@PBD@Z,JString::JString
0x00413A00,113,JString.obj,1,??0JString@@QAE@H@Z,JString::JString
0x00413A80,47,JString.obj,1,??0JString@@QAE@ABV0@@Z,JString::JString
0x00413AB0,128,JString.obj,1,??4JString@@QAEABV0@ABV0@@Z,JString::operator=
0x00413B30,158,JString.obj,1,??YJString@@QAEABV0@D@Z,JString::operator+=
0x00413BD0,214,JString.obj,1,??YJString@@QAEABV0@ABV0@@Z,JString::operator+=
0x00413CB0,62,JString.obj,1,??1JString@@UAE@XZ,JString::~JString
0x00413CF0,17,JString.obj,1,?c_str@JString@@QBEPBDXZ,JString::c_str
0x00413D10,26,JString.obj,1,?Length@JString@@QBEIXZ,JString::Length
0x00413D30,86,JString.obj,1,?FindChar@JString@@QBEHDI@Z,JString::FindChar
0x00413D90,60,JString.obj,1,?IsEqualTo@JString@@QBEHABV1@@Z,JString::IsEqualTo
0x00413DD0,191,JString.obj,1,?ExtractString@JString@@QBE?AV1@II@Z,JString::ExtractString
0x00413E90,67,JString.obj,1,?ReplaceChar@JString@@QAEXDD@Z,JString::ReplaceChar
0x00413EE0,26,JString.obj,1,?ToUpper@JString@@QAEXXZ,JString::ToUpper
0x00413F00,26,JString.obj,1,?ToLower@JString@@QAEXXZ,JString::ToLower
0x00413F20,491,JString.obj,1,?Strip@JString@@QAEXW4StripType@1@D@Z,JString::Strip
0x00414110,129,JString.obj,1,??H@YA?AVJString@@ABV0@0@Z,operator+
0x004141A0,186,JString.obj,1,?ByteToHex@@YA?AVJString@@E@Z,ByteToHex
0x00414260,210,JString.obj,1,?HexToByte@@YAEABVJString@@@Z,HexToByte
0x00414340,39,JString.obj,1,?EncryptString@@YA?AVJString@@ABV1@0@Z,EncryptString
0x00414370,39,JString.obj,1,?DecryptString@@YA?AVJString@@ABV1@0@Z,DecryptString
0x004143A0,209,JString.obj,1,?GetJustPath@@YA?AVJString@@ABV1@@Z,GetJustPath
0x00414480,195,JString.obj,1,?GetCurrentPath@@YA?AVJString@@XZ,GetCurrentPath
0x00414550,409,JString.obj,1,?ConvertToFullPath@@YA?AVJString@@ABV1@H@Z,ConvertToFullPath
0x004146F0,94,JString.obj,1,?_ByteXOR@@YAXPBEPAEIABVJString@@@Z,_ByteXOR
0x00414750,46,JString.obj,1,??_EJString@@UAEPAXI@Z,JString::`scalar deleting destructor'
0x00414750,46,JString.obj,1,??_GJString@@UAEPAXI@Z,JString::`scalar deleting destructor'
0x00414780,21,JString.obj,1,?strchr@@YAPADQADH@Z,strchr
0x004147A0,34,JStringList.obj,1,??0JStringList@@QAE@XZ,JStringList::JStringList
0x004147D0,86,JStringList.obj,1,??1JStringList@@UAE@XZ,JStringList::~JStringList
0x00414830,22,JStringList.obj,1,?Count@JStringList@@QBEKXZ,JStringList::Count
0x00414850,22,JStringList.obj,1,?IsEmpty@JStringList@@QBE_NXZ,JStringList::IsEmpty
0x00414870,141,JStringList.obj,1,?Append@JStringList@@QAEXABVJString@@@Z,JStringList::Append
0x00414900,92,JStringList.obj,1,?Remove@JStringList@@QAEXK@Z,JStringList::Remove
0x00414960,122,JStringList.obj,1,?Empty@JStringList@@QAEXXZ,JStringList::Empty
0x004149E0,36,JStringList.obj,1,?GetString@JStringList@@QBEABVJString@@K@Z,JStringList::GetString
0x00414A10,394,JStringList.obj,1,?GetStringListFromResource@@YAHAAVJStringList@@H@Z,GetStringListFromResource
0x00414BA0,414,JStringList.obj,1,?GetStringListFromFile@@YAHAAVJStringList@@ABVJString@@@Z,GetStringListFromFile
0x00414D40,132,JStringList.obj,1,?PutStringListToFile@@YAHABVJStringList@@ABVJString@@@Z,PutStringListToFile
0x00414DD0,7,JStringList.obj,1,?GetStringListFromBinaryFile@@YAHAAVJStringList@@ABVJString@@@Z,GetStringListFromBinaryFile
0x00414DE0,7,JStringList.obj,1,?PutStringListToBinaryFile@@YAHABVJStringList@@ABVJString@@@Z,PutStringListToBinaryFile
0x00414DF0,46,JStringList.obj,1,??_EJStringList@@UAEPAXI@Z,JStringList::`scalar deleting destructor'
0x00414DF0,46,JStringList.obj,1,??_GJStringList@@UAEPAXI@Z,JStringList::`scalar deleting destructor'
0x00414E20,41,JStringList.obj,1,__vfprintf_l,_vfprintf_l
0x00414E50,51,JStringList.obj,1,_fprintf,fprintf
0x00414E90,102,JSurface.obj,1,??0JSurface@@QAE@PAVCD3DApplication@@GH@Z,JSurface::JSurface
0x00414F00,106,JSurface.obj,1,??1JSurface@@UAE@XZ,JSurface::~JSurface
0x00414F70,18,JSurface.obj,1,?GetResID@JSurface@@QBEGXZ,JSurface::GetResID
0x00414F90,17,JSurface.obj,1,?GetDDSurface@JSurface@@QBEPAUIDirectDrawSurface7@@XZ,JSurface::GetDDSurface
0x00414FB0,17,JSurface.obj,1,?GetWidth@JSurface@@QBEHXZ,JSurface::GetWidth
0x00414FD0,17,JSurface.obj,1,?GetHeight@JSurface@@QBEHXZ,JSurface::GetHeight
